SiteID,2226728, Site Timezone,-6,Data Timezone,-6,Longitude,-99.22537,Latitude,18.85254
Year,Month,Day,Hour,wind speed at 50m (m/s),wind direction at 50m (deg),air temperature at 50m (C),air pressure at 50m (Pa)
2024,2,24,18,0.0,133.41,31.599999999999998,87694.11
2024,2,24,19,0.0,334.09999999999997,27.935000000000002,87694.11
2024,2,24,20,0.0,224.08083333333332,26.265,87694.11
2024,2,24,21,0.0,329.26666666666665,25.715,87694.11
2024,2,24,22,0.0,316.51666666666665,25.02,87694.11
2024,2,24,23,0.0,204.16,24.618333333333336,87694.11
2024,2,25,0,0.0,236.33666666666667,23.87,87694.11
2024,2,25,1,0.0,280.94616666666667,23.38,87694.11
2024,2,25,2,0.0,279.0493333333333,21.668333333333333,87694.11
2024,2,25,3,0.0,332.98333333333335,20.5,87694.11
2024,2,25,4,0.0,331.5,19.961666666666666,87694.11
2024,2,25,5,0.0,332.28333333333336,19.3,87694.11
2024,2,25,6,0.0,282.0985,18.776666666666667,87694.11
2024,2,25,7,0.0,335.26666666666665,18.491666666666667,87694.11
2024,2,25,8,0.0,253.68166666666664,21.631666666666664,87694.11
2024,2,25,9,0.0,174.23333333333335,26.189999999999998,87694.11
2024,2,25,10,0.0,195.51666666666665,27.156666666666666,87694.11
2024,2,25,11,0.0,179.70000000000002,28.05,87694.11
2024,2,25,12,0.0,138.20666666666668,30.238333333333333,87694.11
2024,2,25,13,0.0,156.49333333333334,31.203333333333333,87694.11
2024,2,25,14,0.0,191.44,32.738,87694.11
2024,2,25,15,0.0,179.91666666666666,33.96666666666667,87694.11
2024,2,25,16,0.0,112.015,34.461666666666666,87694.11
2024,2,25,17,0.0,145.53333333333333,34.02,87694.11
2024,2,25,18,0.0,110.62466666666667,32.105,87694.11
2024,2,25,19,0.0,284.44,28.48,87694.11
2024,2,25,20,0.0,331.54,26.558,87694.11
2024,2,25,21,0.0,223.26833333333335,26.058333333333334,87694.11
2024,2,25,22,0.0,204.75316666666666,27.580000000000002,87694.11
2024,2,25,23,0.0,108.483,26.598333333333333,87694.11
2024,2,26,0,0.0,270.3533333333333,25.061666666666667,87694.11
2024,2,26,1,0.0,293.48333333333335,23.22666666666667,87694.11
2024,2,26,2,0.0,342.5,21.998,87694.11
2024,2,26,3,0.0,280.72683333333333,21.021666666666665,87694.11
2024,2,26,4,0.0,332.0833333333333,20.176666666666666,87694.11
2024,2,26,5,0.0,332.43333333333334,19.593333333333334,87694.11
2024,2,26,6,0.0,337.25,18.898333333333333,87694.11
2024,2,26,7,0.0,281.2443333333333,18.311666666666667,87694.11
2024,2,26,8,0.0,231.75,22.554999999999996,87694.11
2024,2,26,9,0.0,138.69,26.228333333333335,87694.11
2024,2,26,10,0.0,135.335,27.863333333333333,87694.11
2024,2,26,11,0.0,176.33333333333334,28.92,87694.11
2024,2,26,12,0.0,131.5315,30.203333333333333,64197.024999999994
2024,2,26,13,0.0,207.75,32.04333333333333,64192.838333333326
2024,2,26,14,0.0,161.79000000000002,32.922000000000004,64171.91
2024,2,26,15,0.0,168.26666666666668,34.95166666666667,64171.91
2024,2,26,16,0.0,202.28333333333333,35.665,64171.91
2024,2,26,17,0.0,115.61333333333334,35.23,64171.91
2024,2,26,18,0.0,167.0,33.36166666666667,64171.91
2024,2,26,19,0.0,336.06666666666666,29.001666666666665,64171.91
2024,2,26,20,0.0,266.069,26.915999999999997,64171.91
2024,2,26,21,0.0,121.11683333333333,26.493333333333336,64171.91
2024,2,26,22,0.0,91.96916666666668,26.901666666666667,64171.91
2024,2,26,23,0.0,312.28333333333336,24.313333333333333,64171.91
2024,2,27,0,0.0,340.6333333333333,23.34,64171.91
2024,2,27,1,0.0,302.98333333333335,21.951666666666668,64171.91
2024,2,27,2,0.0,334.01666666666665,20.935,64171.91
2024,2,27,3,0.0,335.65999999999997,19.936,64171.91
2024,2,27,4,0.0,334.34999999999997,19.593333333333334,64171.91
2024,2,27,5,0.0,277.9198333333333,19.115,64171.91
2024,2,27,6,0.0,339.7,18.648333333333333,64171.91
2024,2,27,7,0.0,334.0833333333333,18.626666666666665,64171.91
2024,2,27,8,0.0,270.9,22.941666666666666,64171.91
2024,2,27,9,0.0,161.54000000000002,26.662,64171.91
2024,2,27,10,0.0,153.33166666666668,28.040000000000003,64171.91
2024,2,27,11,0.0,167.45000000000002,29.0,64171.91
2024,2,27,12,0.0,131.14133333333334,30.665000000000003,64171.91
2024,2,27,13,0.0,141.06666666666666,32.266666666666666,64171.91
2024,2,27,14,0.0,121.38666666666666,33.595,64171.91
2024,2,27,15,0.0,160.03333333333333,34.225,64171.91
2024,2,27,16,0.0,146.14666666666668,35.13666666666666,64171.91
2024,2,27,17,0.0,141.28333333333333,35.10166666666667,64171.91
2024,2,27,18,0.12433333333333334,40.60433333333334,32.93666666666667,91488.15
2024,2,27,19,1.9828333333333334,325.93333333333334,29.25,85858.14166666665
2024,2,27,20,2.216666666666667,281.96049999999997,27.098333333333333,85929.56666666665
2024,2,27,21,1.7585,336.75,25.258333333333336,85989.99333333333
2024,2,27,22,1.5045,322.2,24.78833333333333,86034.22666666667
2024,2,27,23,1.8368333333333335,333.06666666666666,24.296666666666667,86107.26
2024,2,28,0,2.4179999999999997,279.315,23.353333333333335,86142.86166666666
2024,2,28,1,2.2488333333333332,334.48333333333335,22.168333333333333,86159.25000000001
2024,2,28,2,1.0325,300.98333333333335,21.86,86138.00833333333
2024,2,28,3,2.254166666666667,325.96666666666664,21.293333333333333,86126.94666666666
2024,2,28,4,2.8626666666666662,338.2833333333333,20.525000000000002,86132.60999999999
2024,2,28,5,2.4716666666666667,338.55,19.531666666666666,86180.92333333334
2024,2,28,6,2.4266666666666667,340.03333333333336,19.16,86244.46333333333
2024,2,28,7,2.1758333333333333,330.4166666666667,19.236666666666668,86363.99333333333
2024,2,28,8,0.7778333333333333,282.84999999999997,22.615,86468.54333333335
2024,2,28,9,1.0848333333333333,169.73333333333332,26.0,86555.51833333334
2024,2,28,10,1.3724999999999998,177.16666666666666,27.205,86577.23833333333
2024,2,28,11,1.5655000000000001,156.11666666666667,28.511666666666667,86530.18666666668
2024,2,28,12,1.5738333333333332,154.81,30.03,86405.07333333333
2024,2,28,13,1.7606666666666666,105.8145,31.218333333333334,86241.72499999999
2024,2,28,14,1.6281666666666668,142.695,33.01,86096.735
2024,2,28,15,1.7221666666666666,160.04999999999998,33.85333333333333,85990.27
2024,2,28,16,1.8833333333333335,122.56666666666666,34.92,85935.27333333333
2024,2,28,17,1.1418333333333333,254.9333333333333,34.855,85931.27833333334
2024,2,28,18,1.2126666666666666,332.51666666666665,32.711666666666666,85938.59000000001
2024,2,28,19,2.447833333333333,338.1333333333333,29.53,85973.27
2024,2,28,20,3.046666666666667,333.06666666666666,27.395,86018.48
2024,2,28,21,1.5705,235.70666666666668,27.151666666666667,86110.37166666666
2024,2,28,22,2.2268333333333334,237.07216666666667,26.21166666666667,86223.44333333334
2024,2,28,23,1.788,212.44500000000002,25.885,86266.01166666666
2024,3,1,0,1.532,330.81666666666666,22.97666666666667,86494.80833333333
2024,3,1,1,1.3095,269.88,22.826666666666668,86454.1
2024,3,1,2,2.2125,51.1,21.92,86438.88666666667
2024,3,1,3,2.1696666666666666,80.73333333333333,21.451666666666668,86422.59666666668
2024,3,1,4,1.6836666666666666,145.88666666666666,20.46,86427.74
2024,3,1,5,1.8596666666666666,330.93333333333334,20.185,86451.40500000001
2024,3,1,6,1.8178333333333334,327.68333333333334,19.926666666666666,86530.66666666667
2024,3,1,7,1.1768333333333334,272.84999999999997,20.258333333333333,86644.59999999999
2024,3,1,8,0.7545000000000001,248.45000000000002,23.27,86719.76166666667
2024,3,1,9,1.4106666666666667,150.13333333333333,25.2,86791.83666666667
2024,3,1,10,1.4829999999999999,148.31166666666667,26.353333333333335,86814.46166666666
2024,3,1,11,1.6655,186.51666666666665,27.718333333333334,86756.04833333332
2024,3,1,12,1.7761666666666667,109.66833333333334,28.82166666666667,86625.55333333333
2024,3,1,13,1.9031666666666667,160.45833333333334,30.546666666666667,86478.47
2024,3,1,14,2.161,204.25,31.501666666666665,86322.84333333334
2024,3,1,15,2.9885,131.29999999999998,33.015,86191.65166666667
2024,3,1,16,3.8221666666666665,183.75,32.86333333333334,86139.90333333332
2024,3,1,17,4.050833333333333,173.88333333333333,32.595,86148.69
2024,3,1,18,4.147666666666667,192.71666666666667,31.388333333333332,86174.01333333334
2024,3,1,19,4.101333333333334,228.03333333333333,29.618333333333336,86252.77666666666
2024,3,1,20,1.6704999999999999,286.8833333333333,28.03,86339.42000000001
2024,3,1,21,0.9288333333333334,312.5833333333333,26.028333333333336,86410.83166666667
2024,3,1,22,0.8378333333333333,271.12,24.698333333333334,86474.16666666667
2024,3,1,23,1.6749999999999998,326.93333333333334,22.936666666666667,86514.54166666666
2024,3,2,0,1.6911666666666667,276.749,21.738333333333333,86533.03833333333
2024,3,2,1,1.725666666666667,336.8333333333333,21.765,86509.42166666668
2024,3,2,2,1.264,232.34933333333333,21.371666666666666,86460.66
2024,3,2,3,1.228,278.0165,20.741666666666667,86446.66333333333
2024,3,2,4,2.351166666666667,333.8333333333333,19.92,86454.39
2024,3,2,5,2.3855,332.4166666666667,18.951666666666668,86493.77333333333
2024,3,2,6,2.3381666666666665,333.51666666666665,18.38,86548.52
2024,3,2,7,1.8283333333333331,337.68333333333334,18.400000000000002,86629.59999999999
2024,3,2,8,0.6086666666666667,239.36666666666667,22.628333333333334,86721.57166666666
2024,3,2,9,1.3306666666666667,164.53333333333333,25.591666666666665,86788.04999999999
2024,3,2,10,1.6155,138.28333333333333,26.236666666666668,86800.89499999999
2024,3,2,11,1.5890000000000002,127.37666666666667,27.27333333333333,86730.01166666667
2024,3,2,12,1.8765,190.25,28.528333333333332,86613.465
2024,3,2,13,1.7871666666666666,163.785,29.959999999999997,86454.23166666666
2024,3,2,14,2.2733333333333334,182.20000000000002,31.255,86280.87333333332
2024,3,2,15,2.8645,199.86666666666667,31.97666666666667,86149.395
2024,3,2,16,3.6208333333333336,174.5,32.49333333333333,86064.475
2024,3,2,17,4.4095,172.0533333333333,32.16166666666667,86056.41833333333
2024,3,2,18,4.7935,191.11666666666667,30.77333333333333,86081.515
2024,3,2,19,4.522666666666667,203.1833333333333,28.895,86136.59166666666
2024,3,2,20,2.214166666666667,215.66666666666666,27.371666666666666,86246.46333333333
2024,3,2,21,1.5736666666666668,315.56666666666666,25.396666666666665,86327.90833333334
2024,3,2,22,1.7610000000000001,331.31666666666666,23.493333333333336,86389.98
2024,3,2,23,2.0093333333333336,270.79449999999997,22.156666666666666,86431.48166666666
2024,3,3,0,1.4356666666666669,326.84999999999997,21.16,86462.15999999999
2024,3,3,1,1.5105000000000002,283.76,19.93,86452.26166666666
2024,3,3,2,2.1905,338.0833333333333,20.223333333333333,86422.36499999999
2024,3,3,3,2.5268333333333333,338.53333333333336,19.345,86396.575
2024,3,3,4,2.285,336.8666666666667,18.391666666666666,86396.31166666666
2024,3,3,5,1.6143333333333334,324.98333333333335,17.94,86445.91666666667
2024,3,3,6,2.5660000000000003,336.84999999999997,17.348333333333333,86513.395
2024,3,3,7,2.1333333333333333,333.8333333333333,17.66,86606.12999999999
2024,3,3,8,0.8541666666666666,123.92,21.73,86680.73166666667
2024,3,3,9,1.3605,137.38333333333333,24.59166666666667,86729.41666666667
2024,3,3,10,1.7525000000000002,137.70000000000002,25.42,86724.5
2024,3,3,11,1.9523333333333335,145.05833333333334,26.266666666666666,86651.87
2024,3,3,12,1.7578333333333334,194.75,27.564999999999998,86523.87833333334
2024,3,3,13,1.5085,182.16666666666666,28.834999999999997,86362.3
2024,3,3,14,1.9238333333333333,105.46499999999999,30.026666666666667,86184.22
2024,3,3,15,1.7961666666666665,82.30333333333333,30.916666666666668,86022.455
2024,3,3,16,2.7091666666666665,117.52,31.388333333333335,85908.02333333333
2024,3,3,17,2.625666666666667,170.56666666666666,31.76,85881.43833333334
2024,3,3,18,3.2663333333333333,190.96666666666667,30.61,85928.65666666666
2024,3,3,19,3.4418333333333333,203.79999999999998,28.831666666666667,85977.275
2024,3,3,20,2.07,224.6833333333333,27.255,86057.765
2024,3,3,21,2.9271666666666665,254.76666666666665,25.615,86154.75333333334
2024,3,3,22,2.5863333333333336,322.01666666666665,23.78333333333333,86223.34166666666
2024,3,3,23,1.4775,291.22999999999996,22.201666666666668,86251.62333333334
2024,3,4,0,1.9625000000000001,340.1333333333333,21.266666666666666,86255.71666666666
2024,3,4,1,2.2375000000000003,281.1085,20.191666666666666,86212.45833333334
2024,3,4,2,1.0685,225.5716666666667,20.035,86179.29833333332
2024,3,4,3,1.7426666666666666,326.8833333333333,19.236666666666668,86178.24666666667
2024,3,4,4,2.5,229.03033333333335,18.386666666666667,86171.27500000001
2024,3,4,5,2.131,283.2055,18.12333333333333,86218.12333333334
2024,3,4,6,2.2405,333.26666666666665,17.458333333333332,86279.88833333334
2024,3,4,7,2.1175,338.40000000000003,17.321666666666665,86364.40666666668
2024,3,4,8,1.035,243.31333333333336,21.12333333333333,86466.32333333333
2024,3,4,9,1.1026666666666667,175.63333333333333,24.578333333333333,86522.22
2024,3,4,10,1.5761666666666667,130.94316666666666,25.573333333333334,86531.10666666666
2024,3,4,11,1.6546666666666667,148.94333333333333,26.405,86452.26833333333
2024,3,4,12,1.7228333333333332,79.23833333333333,28.14,86285.19333333333
2024,3,4,13,2.0555,133.095,29.266666666666666,86115.28333333333
2024,3,4,14,2.275,193.29999999999998,30.755,85942.815
2024,3,4,15,2.8331666666666666,138.6,32.026666666666664,85797.38833333332
2024,3,4,16,3.233833333333333,197.15,32.67166666666667,85714.59333333334
2024,3,4,17,3.3331666666666666,162.78333333333333,32.55166666666667,85697.39166666666
2024,3,4,18,2.922833333333333,161.65,30.959999999999997,85726.83166666667
2024,3,4,19,3.113,219.3166666666667,29.423333333333332,85790.33333333333
2024,3,4,20,1.9893333333333334,171.00216666666665,27.343333333333334,85889.97333333333
2024,3,4,21,1.6446666666666667,300.59999999999997,24.785,85990.46166666667
2024,3,4,22,1.7231666666666665,338.98333333333335,22.865,86036.93166666667
2024,3,4,23,1.2748333333333333,220.34583333333333,21.790000000000003,86102.43166666666
2024,3,5,0,1.4455,338.55,21.366666666666664,86122.50833333333
2024,3,5,1,1.5841666666666665,101.16283333333332,21.224999999999998,86108.42333333334
2024,3,5,2,1.8790000000000002,37.083333333333336,20.43,86072.44666666667
2024,3,5,3,2.0716666666666668,125.15833333333335,19.896666666666665,86052.93000000001
2024,3,5,4,2.315,328.15,19.505,86063.8
2024,3,5,5,2.1556666666666664,273.55966666666666,18.37,86066.02333333335
2024,3,5,6,2.359833333333333,333.25,18.031666666666666,86123.64166666666
2024,3,5,7,2.4358333333333335,278.607,17.885,86200.20333333334
2024,3,5,8,0.429,128.77666666666667,22.893333333333334,86269.14
2024,3,5,9,1.1281666666666668,164.375,25.71166666666667,86326.85
2024,3,5,10,1.7498333333333334,179.08333333333334,26.021666666666665,86312.82333333333
2024,3,5,11,1.9595,164.645,26.955,86258.46333333333
2024,3,5,12,1.705,185.33333333333334,28.755,86129.475
2024,3,5,13,2.4088333333333334,131.01666666666668,29.968333333333334,85978.51666666666
2024,3,5,14,2.156333333333333,170.6,30.959999999999997,85821.54833333334
2024,3,5,15,2.087,116.02499999999999,32.275,85705.32666666666
2024,3,5,16,2.026333333333333,125.075,32.723333333333336,85646.21166666666
2024,3,5,17,1.6798333333333335,91.90166666666666,32.843333333333334,85625.62
2024,3,5,18,2.8241666666666667,170.45000000000002,31.88333333333333,85652.78333333333
2024,3,5,19,1.7473333333333334,211.21666666666667,29.55333333333333,85699.49
2024,3,5,20,1.2781666666666667,257.33883333333335,27.286666666666665,85788.60166666667
2024,3,5,21,1.3213333333333332,132.11833333333334,25.939999999999998,85849.91
2024,3,5,22,1.4876666666666667,131.487,25.061666666666667,85904.19833333333
2024,3,5,23,1.3181666666666667,228.14,23.998333333333335,85917.16666666666
2024,3,6,0,1.8559999999999999,336.15000000000003,22.08666666666667,85897.26999999999
2024,3,6,1,1.8658333333333335,225.31833333333336,22.361666666666665,85864.46166666666
2024,3,6,2,1.344833333333333,171.893,22.048333333333332,85850.51166666667
2024,3,6,3,1.7703333333333333,275.00666666666666,21.198333333333334,85861.97666666667
2024,3,6,4,1.6991666666666667,282.9508333333333,20.156666666666666,85875.12166666667
2024,3,6,5,1.9971666666666668,325.56666666666666,19.011666666666667,85942.50166666666
2024,3,6,6,2.279333333333333,333.71666666666664,17.901666666666667,86026.595
2024,3,6,7,1.8876666666666668,284.1616666666667,18.698333333333334,86129.99333333333
2024,3,6,8,0.44399999999999995,169.0985,22.92,86236.33833333333
2024,3,6,9,1.505,148.28333333333333,25.19666666666667,86324.29333333333
2024,3,6,10,1.9381666666666666,157.9,26.25,86340.66500000001
2024,3,6,11,1.9003333333333332,179.68499999999997,27.615,86288.43833333334
2024,3,6,12,1.7914285714285716,121.34857142857143,29.29,86160.15714285715
2024,3,6,13,2.327666666666667,215.95000000000002,30.459999999999997,86008.48666666666
2024,3,6,14,1.7971666666666668,165.14000000000001,31.735,85850.39666666667
2024,3,6,15,2.216666666666667,131.14333333333335,32.711666666666666,85703.05833333333
2024,3,6,16,1.8991666666666667,105.65666666666668,33.449999999999996,85599.53
2024,3,6,17,1.7551666666666668,109.55833333333334,33.60166666666667,85592.41333333333
2024,3,6,18,2.587333333333333,156.56666666666666,32.06666666666667,85638.145
2024,3,6,19,1.2997142857142858,175.71714285714285,30.252857142857145,85721.32571428572
2024,3,6,20,1.2605,304.75,27.495,85814.08666666667
2024,3,6,21,1.6485,301.65000000000003,25.563333333333333,85884.33166666668
2024,3,6,22,2.2413333333333334,326.71666666666664,24.285,85969.12666666668
2024,3,6,23,2.096833333333333,338.51666666666665,23.003333333333334,86011.79333333333
2024,3,7,0,1.7338333333333333,236.32666666666668,23.145,86015.845
2024,3,7,1,1.6098333333333334,281.44,22.73,85996.73166666666
2024,3,7,2,1.8760000000000001,332.34999999999997,21.923333333333332,85974.135
2024,3,7,3,1.4461666666666666,172.13649999999998,21.52,85938.98833333333
2024,3,7,4,2.1366666666666667,274.793,20.669999999999998,85944.22
2024,3,7,5,2.142333333333333,337.45,19.728333333333335,85976.55166666667
2024,3,7,6,2.2861666666666665,328.1666666666667,19.466666666666665,86036.26333333334
2024,3,7,7,2.0061666666666667,334.3833333333333,18.956666666666667,86152.62666666668
2024,3,7,8,0.8943333333333333,168.51616666666666,23.06833333333333,86256.70333333334
2024,3,7,9,1.282,155.58333333333334,26.108333333333334,86310.47
2024,3,7,10,1.27,151.4,27.263333333333332,86292.44499999999
2024,3,7,11,1.8398333333333332,188.3166666666667,27.925,86223.52666666667
2024,3,7,12,1.8203333333333334,163.18333333333334,30.096666666666668,86104.38833333332
2024,3,7,13,2.3526666666666665,147.54999999999998,31.66333333333333,85956.82333333333
2024,3,7,14,3.0725,146.41,33.0,85786.75166666666
2024,3,7,15,3.216666666666667,201.54999999999998,33.778333333333336,85649.055
2024,3,7,16,4.0175,177.76666666666665,34.285,85572.18833333332
2024,3,7,17,4.1135,181.1833333333333,34.35333333333333,85579.72166666666
2024,3,7,18,5.018,240.54999999999998,32.55833333333333,85640.97499999999
2024,3,7,19,3.074,261.71666666666664,30.701666666666668,85767.71666666667
2024,3,7,20,2.6251666666666664,317.6666666666667,28.89,85897.03166666666
2024,3,7,21,0.9710000000000001,332.3833333333334,25.955,86013.79999999999
2024,3,7,22,1.3768333333333336,338.1666666666667,23.951666666666668,86055.27333333333
2024,3,7,23,1.6405,227.02733333333333,22.531666666666666,86082.345
2024,3,8,0,2.4791666666666665,334.01666666666665,21.448333333333334,86097.185
2024,3,8,1,2.313333333333333,336.9166666666667,20.606666666666666,86074.78666666665
2024,3,8,2,2.7608333333333337,335.03333333333336,20.036666666666665,86050.41166666667
2024,3,8,3,1.995,280.4025,18.988333333333333,86039.875
2024,3,8,4,2.741,332.8833333333333,18.49,86032.525
2024,3,8,5,2.8953333333333333,329.95,18.351666666666667,86062.02333333335
2024,3,8,6,2.3093333333333335,233.91333333333333,17.301666666666666,86133.52
2024,3,8,7,1.2101666666666666,342.8333333333333,17.52,86245.285
2024,3,8,8,0.08266666666666667,237.35666666666665,22.886666666666667,86338.74166666665
2024,3,8,9,1.0966666666666667,162.5,26.235,86398.10166666665
2024,3,8,10,1.4235,134.14000000000001,26.991666666666664,86385.96666666667
2024,3,8,11,1.3643333333333334,136.20166666666668,28.256666666666664,86310.64
2024,3,8,12,1.4673333333333334,159.35,29.81833333333333,86179.07166666667
2024,3,8,13,1.5256666666666667,173.35,31.723333333333333,86021.48666666666
2024,3,8,14,2.347166666666667,114.80166666666666,32.90833333333333,85866.31333333334
2024,3,8,15,2.5423333333333336,136.71833333333333,33.821666666666665,85740.09999999999
2024,3,8,16,2.084,98.23333333333333,34.32666666666667,85662.64166666666
2024,3,8,17,2.2736666666666667,165.98333333333332,34.80166666666667,85650.55333333333
2024,3,8,18,1.7673333333333332,141.25,33.285,85690.01166666667
2024,3,8,19,1.3123333333333334,278.465,29.84166666666667,85765.19333333331
2024,3,8,20,1.5928333333333333,295.3333333333333,27.23,85863.04833333334
2024,3,8,21,1.4583333333333333,278.0516666666667,25.474999999999998,85956.805
2024,3,8,22,2.231,308.78333333333336,24.040000000000003,86005.23
2024,3,8,23,2.0686666666666667,330.93333333333334,22.794999999999998,86036.80833333333
2024,3,9,0,1.9931666666666665,105.60633333333334,22.02333333333333,86079.79833333334
2024,3,9,1,2.4461666666666666,1.0363333333333333,21.23,86075.98833333333
2024,3,9,2,2.6773333333333333,105.39999999999999,20.45,86051.60833333334
2024,3,9,3,1.9335000000000002,224.845,20.169999999999998,86044.61166666666
2024,3,9,4,2.033333333333333,275.2366666666667,20.52,86030.49500000001
2024,3,9,5,2.4528333333333334,332.93333333333334,19.436666666666667,86086.92333333334
2024,3,9,6,2.2063333333333333,339.0833333333333,18.381666666666668,86153.99166666667
2024,3,9,7,0.9353333333333333,324.51666666666665,18.783333333333335,86252.48
2024,3,9,8,0.7116666666666668,220.92,24.03333333333333,86326.65833333334
2024,3,9,9,1.3891666666666669,157.78333333333333,27.126666666666665,86386.46833333334
2024,3,9,10,1.6833333333333333,134.685,28.051666666666666,86369.22833333333
2024,3,9,11,1.852,176.35,29.189999999999998,86305.435
2024,3,9,12,1.6784999999999999,176.11666666666667,30.93166666666667,86183.545
2024,3,9,13,1.6440000000000001,119.35333333333334,32.651666666666664,86013.31166666668
2024,3,9,14,2.1915,149.66666666666666,33.919999999999995,85851.09666666668
2024,3,9,15,2.1378333333333335,139.71666666666667,35.03666666666667,85711.73166666667
2024,3,9,16,1.8228333333333333,143.02,35.803333333333335,85628.49166666667
2024,3,9,17,2.325833333333333,148.63333333333333,35.66166666666667,85612.045
2024,3,9,18,1.8966666666666665,180.0666666666667,33.83166666666667,85646.86666666667
2024,3,9,19,1.0406666666666666,263.33666666666664,30.46166666666667,85730.91333333333
2024,3,9,20,2.2468333333333335,281.3603333333333,27.058333333333334,85833.13333333335
2024,3,9,21,1.8846666666666667,324.06666666666666,25.745,85910.06000000001
2024,3,9,22,1.3566666666666667,320.7833333333333,25.448333333333334,85966.60833333334
2024,3,9,23,1.444,306.28333333333336,24.123333333333335,86019.60166666667
2024,3,10,0,2.2335,272.85066666666665,23.136666666666667,86081.33166666667
2024,3,10,1,2.157833333333333,273.17699999999996,22.150000000000002,86125.65
2024,3,10,2,2.375666666666667,331.4166666666667,21.706666666666667,86144.88833333334
2024,3,10,3,1.6973333333333331,332.6166666666667,22.331666666666667,86178.305
2024,3,10,4,1.9331666666666667,341.0,20.65833333333333,86215.19499999999
2024,3,10,5,2.366,341.0,19.58666666666667,86256.42166666666
2024,3,10,6,2.666166666666667,287.1665,19.036666666666665,86319.77
2024,3,10,7,2.611,280.43850000000003,19.408333333333335,86405.175
2024,3,10,8,0.6676666666666667,127.61633333333333,24.263333333333335,86504.21666666666
2024,3,10,9,2.2143333333333333,147.6,25.348333333333333,86570.96
2024,3,10,10,2.6445000000000003,139.105,26.771666666666665,86576.88333333335
2024,3,10,11,2.3675,205.63333333333333,27.895,86536.98333333334
2024,3,10,12,1.8881666666666668,141.10833333333335,29.646666666666665,86411.17333333332
2024,3,10,13,2.3168333333333333,204.92166666666665,30.295,86255.37333333334
2024,3,10,14,1.719,105.70416666666667,32.345,86120.80833333333
2024,3,10,15,2.4633333333333334,131.28333333333333,33.086666666666666,85988.18333333333
2024,3,10,16,2.2718333333333334,110.97000000000001,33.70666666666667,85883.10500000001
2024,3,10,17,2.888333333333333,182.61666666666667,33.765,85845.96833333334
2024,3,10,18,2.4843333333333333,150.71666666666667,32.26,85884.63833333334
2024,3,10,19,0.8911666666666666,198.6,30.473333333333333,85976.95999999999
2024,3,10,20,2.4261666666666666,275.24333333333334,27.886666666666667,86094.81166666666
2024,3,10,21,1.3985,180.41616666666667,26.473333333333333,86231.785
2024,3,10,22,1.7526666666666666,331.34999999999997,25.198333333333334,86314.76666666668
2024,3,10,23,2.1871666666666667,332.03333333333336,24.659999999999997,86348.98166666667
2024,3,11,0,2.0478333333333336,281.78000000000003,23.058333333333334,86384.77666666667
2024,3,11,1,2.319166666666667,335.05,22.576666666666668,86402.96833333334
2024,3,11,2,1.9536666666666667,280.7763333333333,22.285,86360.64833333333
2024,3,11,3,1.4095000000000002,281.7916666666667,22.00333333333333,86342.27500000001
2024,3,11,4,1.7454999999999998,331.8333333333333,21.728333333333335,86351.445
2024,3,11,5,2.0436666666666667,330.71666666666664,20.845,86375.35833333332
2024,3,11,6,0.9845,193.79,19.748333333333335,86476.31999999999
2024,3,11,7,1.8246666666666667,234.01999999999998,19.985,86577.45666666667
2024,3,11,8,0.9511666666666666,126.99000000000001,24.39833333333333,86667.98666666668
2024,3,11,9,1.6241666666666668,128.94333333333333,26.366666666666664,86756.56333333332
2024,3,11,10,1.4451666666666665,153.25666666666666,27.198333333333334,86752.04833333334
2024,3,11,11,1.8891666666666669,142.51666666666668,28.439999999999998,86680.29499999998
2024,3,11,12,2.1218333333333335,227.21666666666667,29.12833333333333,86580.02333333335
2024,3,11,13,2.1123333333333334,160.74,30.531666666666666,86407.04999999999
2024,3,11,14,1.780166666666667,119.06,32.028333333333336,86277.03833333333
2024,3,11,15,2.286,89.19516666666668,32.96333333333333,86153.04500000001
2024,3,11,16,2.7546666666666666,167.16666666666666,33.10666666666666,86084.17
2024,3,11,17,2.5065,154.74166666666665,33.406666666666666,86070.855
2024,3,11,18,2.6153333333333335,170.48333333333332,32.04333333333333,86082.345
2024,3,11,19,0.3538333333333333,164.15,30.118333333333336,86128.62833333334
2024,3,11,20,1.8208333333333335,228.21666666666667,29.36,86220.95
2024,3,11,21,2.111,306.48333333333335,26.080000000000002,86337.725
2024,3,11,22,1.3918333333333333,174.77966666666669,25.62,86430.47833333333
2024,3,11,23,1.274,225.87216666666666,24.686666666666667,86482.13500000001
2024,3,12,0,1.5681666666666667,326.31666666666666,23.790000000000003,86516.29166666667
2024,3,12,1,1.1491666666666667,284.59166666666664,23.081666666666667,86533.19166666667
2024,3,12,2,1.8621666666666667,324.53333333333336,22.435,86540.395
2024,3,12,3,2.039833333333333,339.0,21.301666666666666,86551.35333333333
2024,3,12,4,1.9486666666666668,220.2651666666667,19.886666666666667,86536.62666666668
2024,3,12,5,1.8068333333333335,338.3666666666666,19.705000000000002,86568.935
2024,3,12,6,2.161166666666667,332.46666666666664,19.69666666666667,86612.79500000001
2024,3,12,7,1.971,276.20166666666665,20.291666666666668,86672.86166666666
2024,3,12,8,1.1388333333333334,48.81166666666667,24.093333333333334,86747.58333333333
2024,3,12,9,1.6433333333333333,161.65,26.215,86799.60166666665
